"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"1359";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábreie mládee 5";"Nitra";"94901";;;;;;;;;;;"70";"70";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"763";;;;
"1360";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Novozámocká 129";"Nitra";"94905";;;;;;;;;;;"13";"13";;;;;;;;;;;;;;;;;;"145";;;;
"1361";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Španielsky bil.";"Gymnázium";"Gymnázium";"Párovská 1";"Nitra";"95050";"183";"53";;;;"166";;;;;;;;;;;;;;;;;;;;;;;;"806";;;;
"1362";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Marka";"Petzwalova 1";"Nitra";"94911";;;;;;;;;;;"18";"18";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"218";;;;
"1363";"Nitriansky";"Nitra";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Piaristická 2";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"217";;;;
"1364";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Piaristické gymnázium";"Piaristická 6";"Nitra";"94901";"88";"17";;;;"88";;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"427";;;;
"1365";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sèasného 22";"Nitra";"94901";;;;;;;;;;;"4";"4";;;;;;;;;;;;;;;;;;"99";;;;
"1366";"Nitriansky";"Nitra";"Samosprávny kraj";"SOŠ potravinárska";"Slovenskı";"Stredná odborná škola";"Spojená školaSPŠP.HA.ŠG";"Slanèíkovej 2";"Nitra";"95050";"224";"13";;;"107";"96";;"7";;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"1160";;;;
"1367";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Škultétyho 1";"Nitra";"94911";;;;;;;;;;;"34";"34";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"435";;;;
"1368";"Nitriansky";"Nitra";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkr.stred.umelec.škola";"Škultétyho ul. 1";"Nitra";"94911";"24";;;;"23";;;;;;;;;;;;;;;;;;;;;;;;;"138";;;;
"1369";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZÁKL. ŠKOLA s MŠ pri ZZ";"Špitálska 6";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"25";;;;
"1370";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Topo¾ová 8";"Nitra";"94901";;;;;;;;;;;"42";"42";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"493";;;;
"1371";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tulipánová 1";"Nitra";"94901";;;;;;;;;;;"40";"40";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"398";;;;
"1372";"Nitriansky";"Nitra";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vajanského 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1226";;;;
"1373";"Nitriansky";"Nitra";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"upné námestie 3";"Nitra";"94911";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"637";;;;
"1374";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Pri kaštieli 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11";;;;
"1375";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jelenecká 72";"Nitrianske Hrnèiarovce";"95101";;;;;;;;;;;"8";"8";;;;;;;;;;;;;;;;;;"139";;;;
"1376";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Odborné uèilište int.";"Nová Ves nad itavou 68";"Nová Ves nad itavou";"95151";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"144";;;;
"1377";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Partizánska 362";"Nová Ves nad itavou";"95151";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"86";;;;
"1378";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nové Sady 176";"Nové Sady";"95124";;;;;;;;;;;"19";"19";;;;;;;;;;;;;;;;;;"192";;;;
"1379";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podhorany-Sokolníky 8";"Podhorany";"95146";;;;;;;;;;;"6";"6";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"86";;;;
"1380";"Nitriansky";"Nitra";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Pohranice 245";"Pohranice";"95102";;;;;;;;;;;;"6";"6";"6";"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"21";;;;
"1381";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pohranice 444";"Pohranice";"95102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"20";;;;
"1382";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Mojmírovská 70";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1383";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Mojmírovská 70";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26";;;;
"1384";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Po¾nı Kesov 69";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13";;;;
"1385";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rišòovce 427";"Rišòovce";"95121";;;;;;;;;;;"18";"18";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"1386";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rumanová 308";"Rumanová";"95137";;;;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"32";;;;
"1387";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Svätoplukovo 37";"Svätoplukovo";"95116";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"44";;;;
"1389";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 851";"Ve¾ké Záluie";"95135";;;;;;;;;;;"34";"34";;;;;;;;;;;;;;;;;;"349";;;;
"1390";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"ZŠ - Alapiskola";"Hlavná 638";"Ve¾kı Cetín";"95105";;;;;;;;;;;;"13";"13";"13";"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"81";;;;
"1391";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ve¾kı Lapáš 499";"Ve¾kı Lapáš";"95104";;;;;;;;;;;"9";"9";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"141";;;;
"1392";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 1";"Vinodol";"95106";;;;;;;;;;;"9";"9";;;;;;;;;;;;;;;;;;"157";;;;
"1393";"Nitriansky";"Nitra";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 1";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"290";;;;
"1395";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Levická 903";"Vráble";"95201";;;;;;;;;;;"34";"34";;;;;;;;;;;;;;;;;;"320";;;;
"1396";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Vojtecha";"Levická 903";"Vráble";"95201";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"99";;;;
"1397";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Nám. kpt. Nálepku 613";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";;;;
"1398";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Nám. kpt. Nálepku 613";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19";;;;
"1399";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sídlisko Lúky 1226";"Vráble";"95201";;;;;;;;;;;"35";"35";;;;;;;;;;;;;;;;;;"410";;;;
"1400";"Nitriansky";"Nitra";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Školská 26";"Vráble";"95280";"58";"11";;;;"58";;;;;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"181";;;;
"1401";"Nitriansky";"Nitra";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Ul. 1. mája 500";"Vráble";"95201";"19";;;;"19";;;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"215";;;;
"1403";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vıèapy - Opatovce 185";"Vıèapy - Opatovce";"95144";;;;;;;;;;;"13";"13";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"221";;;;
"1404";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zbehy 661";"Zbehy";"95142";;;;;;;;;;;"12";"12";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"171";;;;
"1405";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"irany 394";"irany";"95174";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"38";;;;
"1406";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"kpt. Nálepku 43";"Bánov";"94101";;;;;;;;;;;"25";"25";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"216";;;;
"1407";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bešeòov 628";"Bešeòov";"94141";;;;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"36";;;;
"1408";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Bešeòov 628";"Bešeòov";"94141";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12";;;;
"1411";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dedinka 142";"Dedinka";"94150";;;;;;;;;;;"3";"3";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"51";;;;
"1412";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ J.Holèeka";"Dolnı Ohaj 583";"Dolnı Ohaj";"94143";;;;;;;;;;;"14";"14";;;;;;;;;;;;;;;;;;"115";;;;
"1413";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dubník 72";"Dubník";"94135";;;;;;;;;;;"5";"5";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"156";;;;
"1414";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ A.Majthényiho s VJM";"Hlavné námestie 13";"Dvory nad itavou";"94131";;;;;;;;;;;;"26";"26";"26";"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"227";;;;
"1415";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavné námestie 14";"Dvory nad itavou";"94131";;;;;;;;;;;"21";"21";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"242";;;;
"1416";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Hlavné námestie 2";"Dvory nad itavou";"94131";"2";;"5";"5";"7";;;;;;;;;;;;;;;;;;;;;;;;;"109";;;;
"1417";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. Stampayho 76";"Gbelce";"94342";;;;;;;;;;;"11";"11";;;;;;;;;;;;;;;;;;"140";;;;
"1418";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Stampayho s VJM";"J. Stampayho 80";"Gbelce";"94342";;;;;;;;;;;;"15";"15";"15";"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"148";;;;
"1419";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hul 429";"Hul";"94144";;;;;;;;;;;"20";"20";;;;;;;;;;;;;;;;;;"108";;;;
"1420";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jasová 7";"Jasová";"94134";;;;;;;;;;;"17";"17";;;;;;;;;;;;;;;;;;"113";;;;
"1421";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jatov 189";"Jatov";"94109";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"20";;;;
"1422";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ S.Petõfiho s VJM";"Kamenín 494";"Kamenín";"94357";;;;;;;;;;;;"30";"30";"30";"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"202";;;;
"1424";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolta 245";"Kolta";"94133";;;;;;;;;;;"9";"9";;;;;;;;;;;;;;;;;;"70";;;;
"1425";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ O.Cabana";"Námestie Andreja Cabana36";"Komjatice";"94106";;;;;;;;;;;"39";"39";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"374";;;;
"1426";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Školská 1";"Komjatice";"94106";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"32";;;;
"1427";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lipová 183";"Lipová";"94102";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"70";;;;
"1428";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 1";"Maòa";"94145";;;;;;;;;;;"21";"21";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"196";;;;
"1429";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Michal nad itavou 276";"Michal nad itavou";"94161";;;;;;;;;;;"14";"14";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"117";;;;
"1430";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mojzesovo 505";"Mojzesovo";"94104";;;;;;;;;;;"18";"18";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"196";;;;
"1431";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Endrõdyho - Alapi";"Mula 491";"Mula";"94352";;;;;;;;;;;;"15";"15";"15";;;;;;;;;;;;;;;;"161";;;;
"1432";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Školská 39";"Nána";"94360";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26";;;;
"1433";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Nová Vieska 31";"Nová Vieska";"94341";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"11";;;;
"1437";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Devínska 12";"Nové Zámky";"94063";;;;;;;;;;;"58";"58";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"517";;;;
"1438";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"F. Rákocziho 5";"Nové Zámky";"94056";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"104";;;;
"1439";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"G. Bethlena 41";"Nové Zámky";"94001";;;;;;;;;;;"73";"73";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"592";;;;
"1440";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ G. Czuczora s VJM";"G. Czuczora 10";"Nové Zámky";"94053";;;;;;;;;;;;"36";"36";"36";"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"389";;;;
"1441";"Nitriansky";"Nové Zámky";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Špeciálna základná škola";"Súkromná ZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1442";"Nitriansky";"Nové Zámky";"Súkromník";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Súkromná ŠZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1443";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hradná 22";"Nové Zámky";"94056";;;;;;;;;;;"42";"42";;;;;;;;;;;;;;;;;;"550";;;;
"1444";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jesenského 1";"Nové Zámky";"94062";"85";;;;"60";"9";;"14";"2";;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"482";;;;
"1445";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı - maïarskı ";"Stredná odborná škola";"SŠ - SPŠE S. A. Jedlika";"Komáròanská 28";"Nové Zámky";"94075";"103";"19";"30";"30";"90";"34";;"7";;;;;;;;;;;;;;;;;;;;;;"631";;;;
"1446";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium P.Pázmáòa VJM";"Letomostie 3";"Nové Zámky";"94061";;"10";"24";"24";;"19";;;"5";;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"111";;;;
"1447";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"M. R. Štefánika 16";"Nové Zámky";"94061";"107";"31";;;;"101";;;"5";;;;;;;;;;;;;;;;;;;;;"522";;;;
"1448";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mostná 3";"Nové Zámky";"94058";;;;;;;;;;;"39";"39";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"330";;;;
"1449";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábrená 95";"Nové Zámky";"94057";;;;;;;;;;;"40";"40";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"619";;;;
"1450";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola stavebná (s VJM)";"Nitrianska cesta 61";"Nové Zámky";"94001";"45";;;;"32";"2";;"9";;;;;;;"2014/15";"2014/15";;;;;;;;;;;;;;"313";;;;
"1451";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola obchodu a sluieb";"Nitrianska cesta 61";"Nové Zámky";"94001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1452";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná zdravot. škola";"Pod kalváriou 1";"Nové Zámky";"94001";"53";;"24";"24";"52";"2";;"23";;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"483";;;;
"1453";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ZŠ pri ZZ";"Slovenská 11";"Nové Zámky";"94052";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"9";;;;
"1454";"Nitriansky";"Nové Zámky";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"SNP 5";"Nové Zámky";"94060";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"968";;;;
"1455";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ hotelovıch sluieb a obchodu";"Zdravotnícka 3";"Nové Zámky";"94051";"115";;;;"107";"9";;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"586";;;;
"1456";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ K.Strmeòa";"Komenského 8";"Palárikovo";"94111";;;;;;;;;;;"20";"20";;;;;;;;;;;;;;;;;;"298";;;;
"1457";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 2";"Podhájska";"94148";;;;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"22";;;;
"1459";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Radava 440";"Radava";"94147";;;;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"23";;;;
"1460";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rastislavice 186";"Rastislavice";"94108";;;;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"20";;;;
"1461";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Rúbaò 28";"Rúbaò";"94136";;;;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"9";;;;
"1462";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl. škola s MŠ s VJM";"Salka 428";"Salka";"94361";;;;;;;;;;;;"11";"11";"11";"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"104";;;;
"1463";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Semerovo 110";"Semerovo";"94132";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"135";;;;
"1464";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Blatná 876";"Strekov";"94137";;;;;;;;;;;;"15";"15";"15";"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"117";;;;
"1465";"Nitriansky";"Nové Zámky";"Súkromník";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Súkromná SOŠ s VJM";"Mlynská 1116";"Svodín";"94354";;;"13";"13";"13";;;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;;;;;
"1466";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ L. Csongrádyho s VJM";"Školská 1";"Svodín";"94354";;;;;;;;;;;;"12";"12";"12";"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"136";;;;
"1467";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 2";"Svodín";"94354";;;;;;;;;;;"4";"4";;;;;;;;;;;;;;;;;;"43";;;;
"1468";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Adyho 6";"Štúrovo";"94301";;;;;;;;;;;"54";"54";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"510";;;;
